runId,scheduler,noPatrons,switchTime,seed,patronID,drinkName,executionTime,arrivalTime,serviceStartTime,completionTime,waitingTime,responseTime,turnaroundTime,queueLevel
MLFQ_10_789,MLFQ,10,5,789,0,B52,200,227,230,435,3,3,208,0
MLFQ_10_789,MLFQ,10,5,789,0,Tequila shot,20,449,456,481,7,7,32,1
MLFQ_10_789,MLFQ,10,5,789,1,Draft Beer,50,463,487,542,24,24,79,0
MLFQ_10_789,MLFQ,10,5,789,0,Martini,60,485,549,614,64,64,129,2
MLFQ_10_789,MLFQ,10,5,789,2,White Wine,25,607,620,650,13,13,43,0
MLFQ_10_789,MLFQ,10,5,789,1,Margarita,75,648,657,737,9,9,89,1
MLFQ_10_789,MLFQ,10,5,789,2,Beer,25,805,806,836,1,1,31,1
MLFQ_10_789,MLFQ,10,5,789,1,Draft Beer,50,822,843,898,21,21,76,2
MLFQ_10_789,MLFQ,10,5,789,2,Gin and Tonic,40,940,941,986,1,1,46,2
MLFQ_10_789,MLFQ,10,5,789,3,Tequila shot,20,1089,1090,1115,1,1,26,0
MLFQ_10_789,MLFQ,10,5,789,3,Martini,60,1119,1122,1182,3,3,63,1
MLFQ_10_789,MLFQ,10,5,789,4,Tequila shot,20,1147,1189,1214,42,42,67,0
MLFQ_10_789,MLFQ,10,5,789,2,Beer,25,1097,1221,1246,124,124,149,2
MLFQ_10_789,MLFQ,10,5,789,3,Margarita,75,1297,1298,1378,1,1,81,2
MLFQ_10_789,MLFQ,10,5,789,3,Margarita,75,1462,1463,1538,1,1,76,2
MLFQ_10_789,MLFQ,10,5,789,5,Martini,60,2128,2128,2190,0,0,62,0
MLFQ_10_789,MLFQ,10,5,789,5,Mojito,75,2305,2306,2386,1,1,81,1
MLFQ_10_789,MLFQ,10,5,789,5,White Wine,25,2502,2502,2530,0,0,28,2
MLFQ_10_789,MLFQ,10,5,789,5,Mojito,75,2682,2683,2763,1,1,81,2
MLFQ_10_789,MLFQ,10,5,789,5,Cosmopolitan,65,2878,2879,2948,1,1,70,2
MLFQ_10_789,MLFQ,10,5,789,5,Pina Colada,100,3000,3001,3106,1,1,106,2
MLFQ_10_789,MLFQ,10,5,789,6,Margarita,75,3049,3113,3191,64,64,142,0
MLFQ_10_789,MLFQ,10,5,789,7,Red Wine,25,3087,3198,3228,111,111,141,0
MLFQ_10_789,MLFQ,10,5,789,8,Vodka shot,20,3231,3235,3259,4,4,28,0
MLFQ_10_789,MLFQ,10,5,789,8,Cosmopolitan,65,3263,3266,3334,3,3,71,1
MLFQ_10_789,MLFQ,10,5,789,6,Red Wine,25,3276,3340,3370,64,64,94,1
MLFQ_10_789,MLFQ,10,5,789,5,Margarita,75,3232,3378,3458,146,146,226,2
MLFQ_10_789,MLFQ,10,5,789,9,Vodka shot,20,3447,3465,3486,18,18,39,0
MLFQ_10_789,MLFQ,10,5,789,7,Draft Beer,50,3383,3494,3549,111,111,166,1
MLFQ_10_789,MLFQ,10,5,789,9,Gin and Tonic,40,3491,3556,3598,65,65,107,1
MLFQ_10_789,MLFQ,10,5,789,6,Martini,60,3526,3606,3671,80,80,145,2
MLFQ_10_789,MLFQ,10,5,789,7,Pina Colada,100,3653,3679,3784,26,26,131,2
MLFQ_10_789,MLFQ,10,5,789,9,Tequila shot,20,3711,3790,3815,79,79,104,2
MLFQ_10_789,MLFQ,10,5,789,6,Pina Colada,100,3786,3822,3924,36,36,138,2
MLFQ_10_789,MLFQ,10,5,789,9,Cosmopolitan,65,3819,3932,3998,113,113,179,2
MLFQ_10_789,MLFQ,10,5,789,7,Bloody Mary,70,3910,4006,4080,96,96,170,2
MLFQ_10_789,MLFQ,10,5,789,9,Red Wine,25,4052,4087,4113,35,35,61,2
MLFQ_10_789,MLFQ,10,5,789,7,Cosmopolitan,65,4235,4236,4305,1,1,70,2
MLFQ_10_789,MLFQ,10,5,789,9,Pina Colada,100,4265,4313,4415,48,48,150,2
MLFQ_10_1337,MLFQ,10,5,1337,0,Vodka shot,20,727,730,755,3,3,28,0
MLFQ_10_1337,MLFQ,10,5,1337,0,Cosmopolitan,65,759,771,841,12,12,82,1
MLFQ_10_1337,MLFQ,10,5,1337,0,B52,200,894,895,1100,1,1,206,2
MLFQ_10_1337,MLFQ,10,5,1337,0,Draft Beer,50,1113,1114,1167,1,1,54,2
MLFQ_10_1337,MLFQ,10,5,1337,0,Cosmopolitan,65,1269,1270,1340,1,1,71,2
MLFQ_10_1337,MLFQ,10,5,1337,1,Pina Colada,100,1341,1346,1451,5,5,110,0
MLFQ_10_1337,MLFQ,10,5,1337,1,Martini,60,1572,1573,1638,1,1,66,1
MLFQ_10_1337,MLFQ,10,5,1337,1,Red Wine,25,1751,1751,1780,0,0,29,2
MLFQ_10_1337,MLFQ,10,5,1337,2,Draft Beer,50,1797,1798,1849,1,1,52,0
MLFQ_10_1337,MLFQ,10,5,1337,3,Mojito,75,1875,1876,1955,1,1,80,0
MLFQ_10_1337,MLFQ,10,5,1337,2,Pina Colada,100,1955,1962,2067,7,7,112,1
MLFQ_10_1337,MLFQ,10,5,1337,4,Cider,25,1972,2075,2102,103,103,130,0
MLFQ_10_1337,MLFQ,10,5,1337,3,Tequila shot,20,2067,2109,2134,42,42,67,1
MLFQ_10_1337,MLFQ,10,5,1337,1,Vodka shot,20,1936,2142,2165,206,206,229,2
MLFQ_10_1337,MLFQ,10,5,1337,3,Cider,25,2138,2173,2201,35,35,63,2
MLFQ_10_1337,MLFQ,10,5,1337,4,Red Wine,25,2207,2208,2234,1,1,27,1
MLFQ_10_1337,MLFQ,10,5,1337,1,White Wine,25,2170,2241,2269,71,71,99,2
MLFQ_10_1337,MLFQ,10,5,1337,5,B52,200,2248,2276,2480,28,28,232,0
MLFQ_10_1337,MLFQ,10,5,1337,2,Bloody Mary,70,2193,2487,2561,294,294,368,2
MLFQ_10_1337,MLFQ,10,5,1337,5,Tequila shot,20,2493,2569,2591,76,76,98,1
MLFQ_10_1337,MLFQ,10,5,1337,3,Mojito,75,2306,2597,2677,291,291,371,2
MLFQ_10_1337,MLFQ,10,5,1337,4,Pina Colada,100,2391,2685,2790,294,294,399,2
MLFQ_10_1337,MLFQ,10,5,1337,6,Vodka shot,20,2747,2798,2819,51,51,72,0
MLFQ_10_1337,MLFQ,10,5,1337,6,Martini,60,2823,2826,2890,3,3,67,1
MLFQ_10_1337,MLFQ,10,5,1337,1,Cider,25,2420,2898,2928,478,478,508,2
MLFQ_10_1337,MLFQ,10,5,1337,5,Tequila shot,20,2595,2935,2959,340,340,364,2
MLFQ_10_1337,MLFQ,10,5,1337,2,Vodka shot,20,2717,2966,2990,249,249,273,2
MLFQ_10_1337,MLFQ,10,5,1337,3,Cosmopolitan,65,2793,2997,3067,204,204,274,2
MLFQ_10_1337,MLFQ,10,5,1337,4,Margarita,75,2917,3075,3155,158,158,238,2
MLFQ_10_1337,MLFQ,10,5,1337,5,Red Wine,25,2963,3162,3192,199,199,229,2
MLFQ_10_1337,MLFQ,10,5,1337,2,White Wine,25,2994,3199,3228,205,205,234,2
MLFQ_10_1337,MLFQ,10,5,1337,6,Red Wine,25,3004,3234,3263,230,230,259,2
MLFQ_10_1337,MLFQ,10,5,1337,1,Martini,60,3033,3271,3335,238,238,302,2
MLFQ_10_1337,MLFQ,10,5,1337,3,Draft Beer,50,3122,3343,3396,221,221,274,2
MLFQ_10_1337,MLFQ,10,5,1337,5,Vodka shot,20,3348,3403,3426,55,55,78,2
MLFQ_10_1337,MLFQ,10,5,1337,2,Beer,25,3379,3433,3462,54,54,83,2
MLFQ_10_1337,MLFQ,10,5,1337,6,White Wine,25,3419,3470,3497,51,51,78,2
MLFQ_10_1337,MLFQ,10,5,1337,5,Tequila shot,20,3430,3504,3526,74,74,96,2
MLFQ_10_1337,MLFQ,10,5,1337,1,B52,200,3448,3533,3738,85,85,290,2
MLFQ_10_1337,MLFQ,10,5,1337,7,Tequila shot,20,3629,3745,3769,116,116,140,0
MLFQ_10_1337,MLFQ,10,5,1337,8,Beer,25,3703,3777,3807,74,74,104,0
MLFQ_10_1337,MLFQ,10,5,1337,7,Mojito,75,3773,3813,3893,40,40,120,1
MLFQ_10_1337,MLFQ,10,5,1337,5,Pina Colada,100,3530,3901,4004,371,371,474,2
MLFQ_10_1337,MLFQ,10,5,1337,9,Red Wine,25,3925,4012,4042,87,87,117,0
MLFQ_10_1337,MLFQ,10,5,1337,8,White Wine,25,3908,4050,4080,142,142,172,1
MLFQ_10_1337,MLFQ,10,5,1337,2,Tequila shot,20,3568,4087,4112,519,519,544,2
MLFQ_10_1337,MLFQ,10,5,1337,6,Margarita,75,3651,4118,4198,467,467,547,2
MLFQ_10_1337,MLFQ,10,5,1337,9,Cider,25,4195,4205,4235,10,10,40,1
MLFQ_10_1337,MLFQ,10,5,1337,7,Draft Beer,50,4005,4241,4297,236,236,292,2
MLFQ_10_1337,MLFQ,10,5,1337,2,Cosmopolitan,65,4116,4303,4373,187,187,257,2
MLFQ_10_1337,MLFQ,10,5,1337,5,White Wine,25,4129,4380,4406,251,251,277,2
MLFQ_10_1337,MLFQ,10,5,1337,8,White Wine,25,4235,4412,4442,177,177,207,2
MLFQ_10_1337,MLFQ,10,5,1337,6,Draft Beer,50,4283,4449,4504,166,166,221,2
