runId,scheduler,noPatrons,switchTime,seed,patronID,drinkName,executionTime,arrivalTime,serviceStartTime,completionTime,waitingTime,responseTime,turnaroundTime,queueLevel
PRIORITY_80_456,PRIORITY,80,5,456,62,Bloody Mary,70,15480,15487,15560,7,7,80,0
PRIORITY_80_456,PRIORITY,80,5,456,59,Pina Colada,100,15552,15567,15672,15,15,120,0
PRIORITY_80_456,PRIORITY,80,5,456,61,Vodka shot,20,15595,15678,15703,83,83,108,0
PRIORITY_80_456,PRIORITY,80,5,456,61,Gin and Tonic,40,15707,15710,15753,3,3,46,0
PRIORITY_80_456,PRIORITY,80,5,456,62,Bloody Mary,70,15714,15759,15834,45,45,120,0
PRIORITY_80_456,PRIORITY,80,5,456,63,Cosmopolitan,65,3117,15841,15911,12724,12724,12794,0
PRIORITY_80_456,PRIORITY,80,5,456,64,White Wine,25,3180,15918,15948,12738,12738,12768,0
PRIORITY_80_456,PRIORITY,80,5,456,65,Gin and Tonic,40,3322,15954,15999,12632,12632,12677,0
PRIORITY_80_456,PRIORITY,80,5,456,62,B52,200,15989,16006,16211,17,17,222,0
PRIORITY_80_456,PRIORITY,80,5,456,63,B52,200,15966,16218,16423,252,252,457,0
PRIORITY_80_456,PRIORITY,80,5,456,65,Draft Beer,50,16114,16431,16482,317,317,368,0
PRIORITY_80_456,PRIORITY,80,5,456,63,Draft Beer,50,16434,16489,16541,55,55,107,0
PRIORITY_80_456,PRIORITY,80,5,456,66,Red Wine,25,3385,16547,16573,13162,13162,13188,0
PRIORITY_80_456,PRIORITY,80,5,456,67,Red Wine,25,3430,16579,16606,13149,13149,13176,0
PRIORITY_80_456,PRIORITY,80,5,456,65,Red Wine,25,16584,16613,16643,29,29,59,0
PRIORITY_80_456,PRIORITY,80,5,456,63,Beer,25,16643,16650,16679,7,7,36,0
PRIORITY_80_456,PRIORITY,80,5,456,68,Pina Colada,100,3715,16687,16788,12972,12972,13073,0
PRIORITY_80_456,PRIORITY,80,5,456,63,Martini,60,16785,16795,16856,10,10,71,0
PRIORITY_80_456,PRIORITY,80,5,456,65,Gin and Tonic,40,16798,16864,16909,66,66,111,0
PRIORITY_80_456,PRIORITY,80,5,456,66,Mojito,75,16727,16916,16996,189,189,269,0
PRIORITY_80_456,PRIORITY,80,5,456,63,Cosmopolitan,65,16971,17003,17071,32,32,100,0
PRIORITY_80_456,PRIORITY,80,5,456,65,Pina Colada,100,17023,17078,17183,55,55,160,0
PRIORITY_80_456,PRIORITY,80,5,456,63,Tequila shot,20,17121,17191,17214,70,70,93,0
